"Subproject","Deployment Name","Treatment","Deploy ID","Actual Lon","Actual Lat","Deployment.Date","Deployment.Time","Retrieval.Date","Retrieval.Time","TrapNights"
"Dare County","Hyde_J_2","","d32261",-75.67306,35.91925,"2017-08-18","09:11:44","2017-09-15","13:54:12",28
"Dare County","Hyde_J_3","","d32262",-75.67033,36.00364,"2017-09-02","11:42:24","2017-09-15","12:02:21",13
"Dare County","Hyde_J_4","","d32263",-75.668,36.01012,"2017-09-02","12:22:08","2017-09-15","11:43:06",13
"Dare County","Hyde_J_5","","d32264",-75.731,36.09798,"2017-09-02","13:04:24","2017-09-15","11:08:24",13
"Dare County","Hyde_L_1","","d32723",-75.95802,35.88944,"2017-08-18","14:20:01","2017-09-02","08:48:27",15
"Dare County","Hyde_L_2","","d32724",-75.95519,35.89106,"2017-08-18","14:28:17","2017-09-02","09:00:28",15
"Dare County","JockeysRidgeSP_Open_1_Fall","","d32869",-75.63334,35.96278,"2017-09-02","15:14:29","2017-09-15","13:09:17",13
"Dare County","JockeysRidgeSP_Open_2_Fall","","d32870",-75.6591,35.96614,"2017-09-02","14:44:43","2017-09-15","12:45:27",13
"Dare County","Paris_R_Dare1","","d21947",-75.66056,35.99389,"2016-12-14","16:38:15","2016-12-15","19:24:24",1
"Dare County","Paris_R_Dare_Fall_1","","d32833",-75.6603,35.9936,"2017-09-02","17:39:33","2017-09-16","09:41:04",14
"Dare County","Paris_R_Dare_Fall_2","","d32832",-75.665,35.9936,"2017-09-02","17:17:32","2017-09-16","09:42:36",14
"Dare County","WrightBrothersNM_3","","d32728",-75.67421,36.01783,"2017-08-18","09:37:07","2017-09-02","10:46:04",15
"Dare County","WrightBrothersNM_4","","d32729",-75.67328,36.00981,"2017-08-18","09:11:44","2017-09-02","11:04:54",15
"Dare County","WrightBrothersNM_Forest_1","","d23137",-75.66972,36.01444,"2017-04-18","17:10:59","2017-05-08","18:43:10",20
"Dare County","WrightBrothersNM_Forest_4","","d26273",-75.67615,36.01392,"2017-07-02","08:00:25","2017-07-23","06:12:06",21
"Dare County","WrightBrothersNM_Forest_5","Dare County:Large Forest","d35889",-75.66638,36.02,"2017-12-04","16:50:31","2017-12-22","08:26:54",18
"Dare County","WrightBrothersNM_Open_1","","d22090",-75.67556,36.00917,"2017-01-15","14:40:42","2017-02-03","14:19:22",19
"Dare County","WrightBrothersNM_Open_2","","d21995",-75.67389,36.01028,"2016-12-24","11:35:36","2017-01-14","10:11:43",21
"Dare County","WrightBrothersNM_Open_3","","d22473",-75.67389,36.01333,"2017-03-02","17:24:07","2017-03-25","06:57:26",23
"Dare County","WrightBrothersNM_Open_4_REAL","","d26081",-75.66968,36.01719,"2017-03-25","16:45:23","2017-04-18","06:28:01",24
"Dare County","WrightBrothersNM_Open_5","","d26090",-75.67694,36.01417,"2017-06-09","07:57:12","2017-07-02","07:19:58",23
"Dare County","WrightBrothersNM_Open_6","","d23460",-75.66361,36.01889,"2017-05-16","10:47:43","2017-06-09","07:38:15",24
"Davidson County","Ball_L_Davidson1","","d22663",-80.10552,35.71438,"2017-03-11","19:06:14","2017-04-01","09:39:13",21
"Davidson County","Ball_L_Davidson2","","d22959",-80.10431,35.71308,"2017-04-04","09:57:46","2017-04-27","13:13:58",23
"Davie County","Tyler_M_Davie1","","d22559",-80.51863,35.91863,"2017-03-03","15:15:47","2017-03-24","21:49:05",21
"Davie County","Tyler_M_Davie2","","d23143",-80.51861,35.94538,"2017-03-27","08:37:16","2017-04-18","12:09:13",22
"Davie County","Tyler_M_Davie3","","d23675",-80.5183,35.9465,"2017-04-18","16:01:41","2017-05-26","10:48:56",38
"Duplin County","Benton_B_Duplin1","","d22007",-78.16087,34.80935,"2016-12-31","12:59:47","2017-01-20","12:50:39",20
"Duplin County","Benton_B_Duplin10","Duplin County:Large Forest","d36232",-78.1604,34.8069,"2017-12-01","14:20:45","2017-12-15","00:22:12",14
"Duplin County","Benton_B_Duplin2","","d22172",-78.15999,34.80572,"2017-01-22","03:51:57","2017-02-10","10:50:51",19
"Duplin County","Benton_B_Duplin3","","d22381",-78.15944,34.81148,"2017-02-10","12:00:51","2017-03-03","12:14:13",21
"Duplin County","Benton_B_Duplin4","","d22574",-78.16032,34.8081,"2017-03-03","17:50:35","2017-03-25","11:18:45",22
"Duplin County","Benton_B_Duplin5","","d22923",-78.15898,34.80969,"2017-03-25","12:43:03","2017-04-14","17:02:58",20
"Duplin County","Benton_B_Duplin6","","d23100",-78.16081,34.80703,"2017-04-15","10:46:59","2017-05-05","11:55:08",20
"Duplin County","Benton_B_Duplin7","","d23365",-78.15824,34.8106,"2017-05-08","16:46:35","2017-05-29","12:09:03",21
"Duplin County","Benton_B_Duplin8","","d24133",-78.15948,34.81077,"2017-05-31","10:59:45","2017-06-22","16:11:50",22
"Duplin County","Benton_B_Duplin9","","d26340",-78.1588,34.8117,"2017-06-30","18:13:45","2017-07-23","16:38:45",23
"Duplin County","Trujillo_J_Duplin1","","d22955",-77.92233,35.03245,"2017-03-30","06:03:58","2017-04-22","12:40:52",23
"Duplin County","Trujillo_J_Duplin2","","d23319",-77.92233,35.03245,"2017-05-01","07:32:48","2017-05-17","16:49:15",16
"Durham County","Cook_D_Durham1","","d22760",-78.93633,36.07391,"2016-02-29","10:55:21","2016-03-21","07:56:05",21
"Durham County","Cook_D_Durham2","","d22761",-78.95629,36.06832,"2017-03-22","10:08:08","2017-04-12","08:59:42",21
"Durham County","Cook_D_Durham3","","d23037",-78.96225,36.06732,"2017-04-12","11:27:12","2017-05-03","09:05:35",21
"Durham County","Cook_D_Durham4","","d23305",-78.9628,36.06444,"2017-05-03","11:06:22","2017-05-25","09:50:05",22
"Durham County","Cook_D_Durham5","","d23676",-78.97048,36.06501,"2017-05-26","16:32:00","2017-06-14","09:13:45",19
"Durham County","Cook_D_Durham6","","d26809",-78.97471,36.06371,"2017-07-05","14:32:01","2017-07-26","09:12:08",21
"Durham County","Cook_D_Durham7","","d27748",-78.97501,36.06155,"2017-07-26","09:46:13","2017-08-16","09:18:20",21
"Durham County","Cook_D_Durham8","","d31739",-78.98167,36.05751,"2017-08-16","10:51:52","2017-09-06","08:51:55",21
"Durham County","FallsLake_Forest_11","","d22898",-78.77909,35.99912,"2017-04-07","18:14:42","2017-05-02","19:03:24",25
"Durham County","FallsLake_Forest_13","","d22995",-78.74444,35.97833,"2017-04-09","13:46:34","2017-05-07","14:03:29",28
"Durham County","FallsLake_Forest_14","","d22899",-78.74037,35.98357,"2017-04-16","15:10:49","2017-05-10","09:34:51",24
"Durham County","Marticorena_D_Durham1","","d21819",-78.97703,35.93155,"2016-11-26","15:19:17","2016-12-17","16:31:26",21
"Durham County","McAllister_K_Durham1","","d22881",-78.78926,35.8817,"2017-03-16","18:07:34","2017-04-15","13:17:56",30
"Durham County","McKeel_J_Durham1","","d27750",-78.93487,35.94566,"2017-05-17","03:47:48","2017-06-03","01:25:14",17
"Durham County","McKeel_J_Durham3","","d31673",-78.93487,35.94566,"2017-06-28","20:25:58","2017-07-15","03:48:31",17
"Durham County","McKeel_J_Durham4","","d31674",-78.93487,35.94566,"2017-07-18","06:20:53","2017-07-25","06:30:23",7
"Durham County","Metzner_S_Durham 1","","d26079",-78.91407,36.08489,"2017-06-08","14:07:03","2017-06-30","11:31:06",22
"Durham County","Miller_J_Durham1","","d22714",-78.83002,36.11896,"2017-03-05","14:52:26","2017-03-25","15:10:22",20
"Durham County","Miller_J_Durham2","","d22882",-78.82235,36.10457,"2017-03-25","17:02:16","2017-04-15","16:53:48",21
"Durham County","Nicholson_M_Durham1","","d26262",-78.8467,36.1438,"2017-03-25","16:41:15","2017-07-21","10:59:13",118
"Durham County","Rudulph_J_Durham1","","d26314",-78.95292,36.03161,"2017-07-10","20:12:09","2017-07-31","11:14:34",21
"Durham County","Spring_J_Durham1","","d22514",-78.976,35.92473,"2017-02-28","08:14:25","2017-03-21","07:25:04",21
"Durham County","Stahl_A_Durham1","Durham County:Large Forest","d27826",-78.97,36.09236,"2017-07-16","21:14:12","2017-08-06","20:29:47",21
"Edgecombe County","Bradley_T_Edgecombe1","","d23392",-77.70779,35.8816,"2017-04-14","18:58:34","2017-05-06","08:31:53",22
"Forsyth County","ForsythCountyOpenSpace_Forest_3","","d25684",-80.22737,36.2184,"2017-06-12","11:51:45","2017-07-03","11:29:39",21
"Forsyth County","ForsythCountyOpenSpace_Forest_4","","d25685",-80.22229,36.21894,"2017-06-13","07:58:57","2017-07-03","10:54:08",20
"Forsyth County","ForsythCountyOpenSpace_Open_10","","d26072",-80.40521,36.00591,"2017-06-19","12:34:30","2017-07-10","09:46:07",21
"Forsyth County","ForsythCountyOpenSpace_Open_9","","d26070",-80.4057,36.00544,"2017-06-19","12:11:29","2017-07-10","09:58:51",21
"Forsyth County","Tuttle_M_Forsyth1","","d21650",-80.34867,36.16902,"2016-10-09","19:15:15","2016-11-06","15:40:23",28
"Forsyth County","Tuttle_M_Forsyth2","","d21664",-80.26962,36.1696,"2016-11-08","18:32:57","2016-11-27","17:30:06",19
"Forsyth County","Tuttle_M_Forsyth3","","d21823",-80.27037,36.16938,"2016-11-27","17:57:49","2016-12-17","10:06:19",20
"Forsyth County","Tuttle_M_Forsyth4","","d21958",-80.27062,36.16927,"2016-12-19","05:26:41","2017-01-14","11:50:33",26
"Forsyth County","Tuttle_M_Forsyth5","","d22096",-80.27063,36.16962,"2017-01-14","12:19:15","2017-02-05","12:11:06",22
"Franklin County","Andrews_P_Franklin1","","d22682",-78.15322,36.19676,"2017-01-24","19:54:25","2017-01-24","19:54:25",0
"Franklin County","Ijames_S_Franklin1","","d22950",-78.51125,36.14723,"2017-04-03","00:43:50","2017-04-16","09:34:53",13
"Franklin County","Ijames_S_Franklin2","","d23133",-78.38665,36.10711,"2017-04-18","15:57:25","2017-05-08","14:46:05",20
"Franklin County","Ijames_S_Franklin3","","d23372",-78.37695,36.08088,"2017-05-09","15:31:03","2017-05-28","23:09:56",19
"Franklin County","Ijames_S_Franklin4","","d26052",-78.39055,36.10231,"2017-05-31","11:22:25","2017-06-20","10:57:26",20
"Franklin County","Ijames_S_Franklin5","","d26267",-78.51125,36.14723,"2017-06-21","21:17:47","2017-07-12","06:25:00",21
"Franklin County","Strickland_K_Franklin1","","d22568",-78.28268,36.10158,"2017-03-05","14:09:34","2017-03-26","13:10:01",21
"Franklin County","Strickland_K_Franklin2","","d27668",-78.2811,36.09995,"2017-07-02","00:43:17","2017-07-22","08:26:32",20
"Gaston County","CrowdersMtnSP_Forest_26","","d23067",-81.26881,35.24244,"2017-04-20","12:28:25","2017-05-07","15:18:56",17
"Gaston County","Drum_D_Gaston1","","d22144",-81.3959,35.386,"2016-12-23","12:39:28","2017-01-15","09:07:03",23
"Gaston County","Harmon_L_Gaston1","","d26292",-81.28841,35.21326,"2017-06-29","13:51:34","2017-07-20","15:26:56",21
"Gaston County","Parham_D_Gaston1","","d23025",-81.21428,35.28313,"2017-04-17","08:31:36","2017-04-25","21:08:07",8
"Gaston County","Parham_D_Gaston2","","d23395",-81.21385,35.28344,"2017-05-13","13:15:42","2017-06-04","12:10:44",22
"Gaston County","Sanders_M_Gaston1","","d22775",-81.39902,35.38464,"2017-03-25","04:49:37","2017-04-14","20:09:21",20
"Gates County","ChowanSwampGL_Open_65","","d21654",-76.73515,36.41258,"2016-12-04","11:35:36","2016-12-22","12:59:16",18
"Gates County","Merchant'sMillpondSP_Forest_19","","d22471",-76.6684,36.44469,"2017-04-14","10:31:21","2017-05-04","10:18:50",20
"Gates County","Merchant'sMillpondSP_Forest_3","","d22083",-76.68941,36.42183,"2017-01-13","12:07:22","2017-02-02","15:04:49",20
"Gates County","Merchant'sMillpondSP_Forest_7","","d22472",-76.70302,36.43219,"2017-03-03","14:29:41","2017-03-23","13:59:16",20
"Gates County","Merchant'sMillpondSP_Open_1","","d23284",-76.66724,36.4257,"2017-05-21","13:06:23","2017-06-09","10:44:47",19
"Gates County","Merchant'sMillpondSP_Trail_1","","d22235",-76.70744,36.43099,"2017-02-03","09:46:39","2017-02-19","10:13:24",16
"Gates County","Williams_S_Gates1","","d22000",-76.69568,36.42118,"2016-12-24","11:43:38","2017-01-12","11:39:59",19
"Gates County","Williams_S_Gates2","","d22922",-76.66415,36.44868,"2017-03-26","14:47:30","2017-03-29","05:58:43",3
"Gates County","Williams_S_Gates3","","d26083",-76.66692,36.42961,"2017-06-09","11:47:04","2017-06-29","10:41:52",20
"Gates County","Williams_S_Gates4","","d26414",-76.65755,36.43968,"2017-07-01","11:41:21","2017-07-22","09:53:40",21
"Granville County","Craig_J_Granville1","","d23092",-78.56114,36.11621,"2017-04-16","13:06:59","2017-06-27","13:42:26",72
"Granville County","Farzanegan_M_Granville1","","d23262",-78.63419,36.28089,"2017-04-04","16:36:20","2017-04-30","15:28:51",26
"Granville County","Farzanegan_M_Granville2","","d26353",-78.63047,36.28184,"2017-05-27","13:32:41","2017-07-01","11:38:06",35
"Granville County","Holcombe_D_Granville1","","d22756",-78.55275,36.15012,"2017-03-23","17:46:39","2017-04-13","20:56:16",21
"Granville County","Hopf_B_Granville1","","d22536",-78.64497,36.08149,"2017-04-07","17:00:48","2017-05-01","12:55:56",24
"Greene County","Harrison_D_Greene1","","d23036",-77.7707,35.4333,"2017-03-20","18:05:18","2017-04-10","15:52:42",21
"Greene County","Harrison_D_Greene2","","d23317",-77.6997,35.4299,"2017-04-14","18:46:50","2017-05-05","17:16:25",21
"Greene County","Harrison_D_Greene3","","d26048",-77.6989,35.4328,"2017-05-08","19:23:47","2017-05-29","15:54:58",21
"Greene County","Harrison_D_Greene4","","d26309",-77.7,35.4266,"2017-06-03","19:53:59","2017-06-26","09:15:54",23
"Greene County","Harrison_D_Greene5","","d26312",-77.6997,35.4311,"2017-06-27","16:09:47","2017-07-18","19:26:06",21
"Guilford County","Buckingham_M_Guilford2","","d32829",-79.87667,36.10333,"2017-09-12","15:10:59","2017-09-27","12:57:41",15
"Guilford County","Carter_G_Guilford2","","d23366",-79.68925,36.1623,"2017-04-18","00:33:12","2017-05-08","08:40:32",20
"Guilford County","Cater_G_Guilford1","","d22916",-79.69265,36.15738,"2017-03-02","14:11:53","2017-03-24","09:03:02",22
"Guilford County","Cook_B_Guilford1","","d23566",-79.77299,36.03092,"2017-05-31","19:32:56","2017-06-07","06:26:46",7
"Guilford County","Cook_B_Guilford2","","d26120",-79.77299,36.03124,"2017-06-14","14:23:42","2017-06-30","06:30:59",16
"Guilford County","GuilfordCourthouseNMP_Forest_3","","d23183",-79.83672,36.13372,"2017-06-21","14:35:09","2017-07-18","10:26:03",27
"Guilford County","GuilfordCourthouseNMP_Forest_4","","d23184",-79.84238,36.13312,"2017-04-03","13:56:05","2017-05-03","14:28:20",30
"Guilford County","GuilfordCourthouseNMP_Forest_7","","d23186",-79.84729,36.13116,"2017-06-21","15:00:33","2017-07-18","10:27:26",27
"Guilford County","GuilfordCourthouseNMP_Forest_9","","d23188",-79.84667,36.12816,"2017-04-03","14:04:37","2017-05-03","14:18:13",30
"Guilford County","GuilfordCourthouseNMP_Open_1","","d23189",-79.83962,36.13348,"2017-07-24","09:58:52","2017-08-16","08:56:12",23
"Guilford County","HawRiverSP_Forest_26","","d25681",-79.78116,36.23534,"2017-06-06","16:14:57","2017-06-27","13:38:18",21
"Guilford County","HawRiverSP_Trail_11","","d25680",-79.77153,36.23762,"2017-06-06","15:16:09","2017-06-27","14:34:15",21
"Guilford County","HawRiverSP_Trail_16","","d26420",-79.7743,36.23677,"2017-06-27","14:28:27","2017-07-18","09:42:31",21
"Guilford County","HawRiverSP_Trail_17","","d26419",-79.77573,36.23539,"2017-06-27","14:05:08","2017-07-18","09:38:03",21
"Guilford County","HawRiverSP_Trail_18","","d25682",-79.7762,36.2332,"2017-06-06","15:49:29","2017-06-27","13:45:27",21
"Guilford County","HawRiverSP_Trail_24","","d27625",-79.77629,36.24661,"2017-07-07","13:36:28","2017-07-30","09:50:39",23
"Guilford County","Hayes_L_Guilford1","","d22710",-80.00457,36.04125,"2017-03-23","15:23:55","2017-04-10","06:05:44",18
"Guilford County","Hayes_L_Guilford2","","d23032",-80.00434,36.04112,"2017-04-14","07:47:07","2017-05-06","10:08:22",22
"Guilford County","Lafferty_L_Guilford1","","d21821",-79.57569,36.12008,"2016-12-02","06:49:16","2016-12-22","16:47:00",20
"Guilford County","Sinfield_J_Guilford1","","d22557",-79.77931,35.97831,"2017-03-03","17:14:26","2017-03-24","11:25:27",21
"Guilford County","Sinfield_J_Guilford2","","d23167",-79.7794,35.9784,"2017-04-07","22:17:51","2017-04-26","17:58:59",19
"Guilford County","Underwood_H_Guildford1","","d22510",-79.99941,36.08192,"2017-03-01","16:35:32","2017-03-14","17:35:23",13
"Guilford County","Underwood_H_Guilford2","","d22711",-79.94471,36.08137,"2017-03-26","14:50:12","2017-04-14","15:11:05",19
"Guilford County","Underwood_H_Guilford4","","d23343",-79.99788,36.07895,"2017-05-10","14:48:36","2017-05-25","18:08:48",15
"Guilford County","Wooten_E_Guilford1","","d27667",-79.56093,35.97963,"2017-06-17","10:02:12","2017-07-07","03:14:10",20
"Guilford County","Zarecky_L_Guilford1","","d23057",-79.83692,36.13572,"2017-07-24","10:24:07","2017-08-16","09:10:29",23
"Halifax County","Eure_R_Halifax1","","d22146",-77.64164,36.45175,"2016-12-08","14:58:36","2016-12-29","16:41:04",21
"Harnett County","Desmarais_G_Harnett1","","d23055",-78.81743,35.50485,"2017-04-13","13:22:03","2017-05-04","09:02:29",21
"Harnett County","Farmer_F_Harnett1","","d22260",-78.7103,35.4561,"2017-03-19","17:40:01","2017-04-09","18:29:53",21
"Harnett County","Gallaher_K_Harnett1","","d23072",-78.87175,35.27014,"2017-04-14","15:35:02","2017-05-04","09:33:09",20
"Harnett County","Hudacko_M_Harnett1","","d23286",-78.81575,35.38019,"2017-05-02","17:48:37","2017-05-14","17:51:37",12
"Harnett County","Johnson_W_Harnett1","","d22546",-78.57434,35.33139,"2017-03-03","17:08:23","2017-03-24","07:04:13",21
"Harnett County","Johnson_W_Harnett2","","d23127",-78.57864,35.32779,"2017-03-27","18:15:22","2017-04-17","17:41:15",21
"Harnett County","Johnson_W_Harnett3","","d23150",-78.57644,35.3273,"2017-04-17","18:21:12","2017-05-10","10:52:45",23
"Harnett County","Johnson_W_Harnett4","","d23391",-78.57191,35.33788,"2017-05-12","17:51:27","2017-06-02","16:10:05",21
"Harnett County","Johnson_W_Harnett5","","d27063",-78.43258,35.56171,"2017-06-06","18:32:25","2017-06-27","08:50:49",21
"Harnett County","Pena_K_Harnett1","","d22994",-78.85519,35.52709,"2017-03-14","16:48:34","2017-04-06","10:55:47",23
"Harnett County","RavenRockSP_Forest_10","","d26128",-78.88326,35.45463,"2017-06-16","18:55:01","2017-06-23","09:30:26",7
"Harnett County","RavenRockSP_Forest_11","","d26126",-78.89258,35.45651,"2017-06-14","08:57:47","2017-06-23","09:06:38",9
"Harnett County","RavenRockSP_Forest_13","","d25701",-78.89258,35.45651,"2017-05-30","10:47:18","2017-06-15","10:34:17",16
"Harnett County","RavenRockSP_Forest_14","","d25700",-78.89574,35.45291,"2017-05-17","09:42:43","2017-06-07","12:06:24",21
"Harnett County","RavenRockSP_Forest_15","","d26122",-78.88326,35.45463,"2017-05-30","11:20:23","2017-06-15","10:59:44",16
"Harnett County","RavenRockSP_Forest_16","","d23531",-78.87416,35.45044,"2017-05-15","16:30:45","2017-06-05","09:45:03",21
"Harnett County","RavenRockSP_Forest_17","","d23532",-78.88211,35.44788,"2017-05-15","15:33:51","2017-06-02","10:00:40",18
"Harnett County","RavenRockSP_Forest_18","","d23530",-78.88055,35.44255,"2017-05-15","15:38:56","2017-06-02","10:32:25",18
"Harnett County","RavenRockSP_Forest_3","","d23009",-78.90619,35.48472,"2017-04-16","08:23:18","2017-04-30","13:50:53",14
"Harnett County","RavenRockSP_Forest_9","","d26421",-78.92968,35.46444,"2017-07-02","18:39:29","2017-07-22","18:24:01",20
"Harnett County","RavenRockSP_Open_2","","d23634",-78.90698,35.45458,"2017-05-18","08:34:07","2017-06-07","13:09:43",20
"Harnett County","RavenRockSP_Trail_14","","d26091",-78.92187,35.46836,"2017-06-11","14:09:39","2017-06-29","17:31:00",18
"Harnett County","RavenRockSP_Trail_16","","d23042",-78.92,35.46,"2017-04-12","14:00:46","2017-05-03","11:49:58",21
"Harnett County","RavenRockSP_Trail_22","","d23461",-78.91066,35.46148,"2017-05-15","14:52:25","2017-06-06","11:40:43",22
"Harnett County","RavenRockSP_Trail_8","","d23008",-78.90169,35.48394,"2017-04-30","12:30:01","2017-05-16","14:08:51",16
"Harnett County","Rodgers_R_Harnett1","","d23128",-78.71044,35.38317,"2017-03-28","11:14:55","2017-04-18","12:03:27",21
"Harnett County","Rodgers_R_Harnett2","","d23129",-78.71385,35.38846,"2017-04-18","16:23:40","2017-05-09","11:36:42",21
"Harnett County","Stevens_G_Harnett1","","d22876",-78.82444,35.5425,"2017-03-26","10:44:14","2017-04-13","13:26:01",18
"Harnett County","Steves_T_Harnett1","","d22545",-78.88216,35.33345,"2017-03-04","07:02:33","2017-03-24","09:03:23",20
"Harnett County","Steves_T_Harnett2","","d23056",-78.88546,35.33324,"2017-03-25","20:34:14","2017-04-17","06:41:16",23
"Haywood County","Cairnes_D_Haywood1","","d22560",-82.8179,35.5302,"2017-03-04","12:53:53","2017-03-26","09:14:45",22
"Haywood County","Diersen_K_Haywood1","","d26310",-83.041,35.6416,"2017-06-14","13:27:25","2017-07-07","13:03:37",23
"Haywood County","Diersen_K_Haywood2","","d27679",-83.0419,35.641,"2017-07-07","13:47:02","2017-07-28","10:59:31",21
"Haywood County","GreatSmokyMtnsNP_Forest_19_Fall","Haywood County:Large Forest","d32787",-83.12377,35.61631,"2017-11-04","14:34:25","2017-11-18","12:11:03",14
"Haywood County","GreatSmokyMtnsNP_Forest_25_Fall","Haywood County:Large Forest","d32791",-83.11017,35.74595,"2017-11-04","13:44:35","2017-11-18","12:09:47",14
"Haywood County","Hunter_C_Haywood1","","d26256",-82.99974,35.65557,"2017-06-14","11:13:44","2017-07-07","11:59:05",23
"Haywood County","Hunter_C_Haywood2","","d27674",-83.03597,35.64536,"2017-07-24","16:11:27","2017-07-26","09:27:46",2
"Haywood County","Hunter_J_Haywood2","","d22886",-83.04374,35.75625,"2017-04-14","22:57:28","2017-04-21","09:16:29",7
"Haywood County","Hunter_J_Haywood3","","d26255",-82.99969,35.65561,"2017-06-20","06:37:26","2017-06-28","12:12:43",8
"Haywood County","Hunter_J_Haywood4","","d27736",-83.0369,35.6418,"2017-07-07","14:51:42","2017-07-26","09:49:12",19
"Haywood County","Irwin_H_Haywood1","","d22884",-83.04566,35.75318,"2017-03-08","14:15:26","2017-03-27","08:55:30",19
"Haywood County","Irwin_H_Haywood2","","d22887",-83.04346,35.75721,"2017-03-27","12:10:20","2017-04-21","09:23:21",25
"Haywood County","Irwin_H_Haywood3","","d27074",-83.03848,35.64139,"2017-06-17","20:53:29","2017-07-07","14:02:21",20
"Haywood County","Irwin_H_Haywood4","","d27075",-83.03738,35.64167,"2017-07-07","14:35:09","2017-07-28","11:24:08",21
